sample_id,domain,20260223_191501_gemini_3_pro_full_test_1_citation_presence,20260223_191501_gemini_3_pro_full_test_1_latency_s,20260223_191501_gemini_3_pro_full_test_1_rouge_score_recall,20260223_191501_gemini_3_pro_full_test_1_reasoning_depth,20260223_191501_gemini_3_pro_full_test_1_bert_score_f1,20260223_191501_gemini_3_pro_full_test_1_refusal_rate,20260223_191501_gemini_3_pro_full_test_1_rouge_score_f1,20260223_191501_gemini_3_pro_full_test_1_error_rate,20260223_191501_gemini_3_pro_full_test_1_answer_length,20260223_191501_gemini_3_pro_full_test_1_verbosity,20260223_191501_gemini_3_pro_full_test_1_soft_f1,20260223_191501_gemini_3_pro_full_test_1_confidence_score,20260223_191501_gemini_3_pro_full_test_1_answer_completeness,20260223_191501_gemini_3_pro_full_test_1_response_consistency,20260223_191501_gemini_3_pro_full_test_1_soft_recall,20260223_191501_gemini_3_pro_full_test_1_exact_match,20260224_160118_gemini_3_flash_full_test_2_citation_presence,20260224_160118_gemini_3_flash_full_test_2_latency_s,20260224_160118_gemini_3_flash_full_test_2_rouge_score_recall,20260224_160118_gemini_3_flash_full_test_2_reasoning_depth,20260224_160118_gemini_3_flash_full_test_2_bert_score_f1,20260224_160118_gemini_3_flash_full_test_2_refusal_rate,20260224_160118_gemini_3_flash_full_test_2_rouge_score_f1,20260224_160118_gemini_3_flash_full_test_2_error_rate,20260224_160118_gemini_3_flash_full_test_2_answer_length,20260224_160118_gemini_3_flash_full_test_2_verbosity,20260224_160118_gemini_3_flash_full_test_2_soft_f1,20260224_160118_gemini_3_flash_full_test_2_confidence_score,20260224_160118_gemini_3_flash_full_test_2_answer_completeness,20260224_160118_gemini_3_flash_full_test_2_response_consistency,20260224_160118_gemini_3_flash_full_test_2_soft_recall,20260224_160118_gemini_3_flash_full_test_2_exact_match,20260223_232920_gemini_25_flash_full_test_2_citation_presence,20260223_232920_gemini_25_flash_full_test_2_latency_s,20260223_232920_gemini_25_flash_full_test_2_rouge_score_recall,20260223_232920_gemini_25_flash_full_test_2_reasoning_depth,20260223_232920_gemini_25_flash_full_test_2_bert_score_f1,20260223_232920_gemini_25_flash_full_test_2_refusal_rate,20260223_232920_gemini_25_flash_full_test_2_rouge_score_f1,20260223_232920_gemini_25_flash_full_test_2_error_rate,20260223_232920_gemini_25_flash_full_test_2_answer_length,20260223_232920_gemini_25_flash_full_test_2_verbosity,20260223_232920_gemini_25_flash_full_test_2_soft_f1,20260223_232920_gemini_25_flash_full_test_2_confidence_score,20260223_232920_gemini_25_flash_full_test_2_answer_completeness,20260223_232920_gemini_25_flash_full_test_2_response_consistency,20260223_232920_gemini_25_flash_full_test_2_soft_recall,20260223_232920_gemini_25_flash_full_test_2_exact_match,20260224_090323_gemini_25_pro_full_test_1_citation_presence,20260224_090323_gemini_25_pro_full_test_1_latency_s,20260224_090323_gemini_25_pro_full_test_1_rouge_score_recall,20260224_090323_gemini_25_pro_full_test_1_reasoning_depth,20260224_090323_gemini_25_pro_full_test_1_bert_score_f1,20260224_090323_gemini_25_pro_full_test_1_refusal_rate,20260224_090323_gemini_25_pro_full_test_1_rouge_score_f1,20260224_090323_gemini_25_pro_full_test_1_error_rate,20260224_090323_gemini_25_pro_full_test_1_answer_length,20260224_090323_gemini_25_pro_full_test_1_verbosity,20260224_090323_gemini_25_pro_full_test_1_soft_f1,20260224_090323_gemini_25_pro_full_test_1_confidence_score,20260224_090323_gemini_25_pro_full_test_1_answer_completeness,20260224_090323_gemini_25_pro_full_test_1_response_consistency,20260224_090323_gemini_25_pro_full_test_1_soft_recall,20260224_090323_gemini_25_pro_full_test_1_exact_match
78,Government_Consultations,0.0,47.0626699924469,0.7692307692307693,0.0,0.911694884300232,0.0,0.8695652173913044,0.0,10.0,0.7608695652173914,0.8695652173913044,0.5,1.0,0.0,0.7692307692307693,0.0,0.0,43.84839105606079,0.7692307692307693,0.1,0.8558908104896545,0.0,0.4444444444444445,0.0,32.0,2.5434782608695654,0.6046511627906976,0.5,1.0,0.0,1.0,0.0,0.0,44.467071533203125,0.7692307692307693,0.0,0.9116950035095216,0.0,0.8695652173913044,0.0,10.0,0.7608695652173914,0.8695652173913044,0.5,1.0,0.0,0.7692307692307693,0.0,0.0,40.88675808906555,0.7692307692307693,0.0,0.911695122718811,0.0,0.8695652173913044,0.0,10.0,0.7608695652173914,0.8695652173913044,0.5,1.0,0.0,0.7692307692307693,0.0
52,Company_Documents,0.0,55.21073174476624,1.0,0.1,0.5519513487815857,0.0,0.0166666666666666,0.0,125.0,802.0,0.018018018018018,0.5,1.0,0.032258064516129,1.0,0.0,0.0,37.97499394416809,1.0,0.7,0.5603994727134705,0.0,0.0185185185185185,0.0,107.0,709.0,0.0198019801980198,0.5,1.0,0.1,1.0,0.0,0.0,33.68499779701233,0.0,0.4,0.5525410771369934,0.0,0.0,0.0,26.0,162.0,0.0,0.5,1.0,0.0833333333333333,0.0,0.0,0.0,31.363938570022583,1.0,0.1,0.5892993807792664,0.0,0.0392156862745098,0.0,56.0,328.0,0.0408163265306122,0.5,1.0,0.0,1.0,0.0
73,Government_Consultations,0.0,47.587666273117065,1.0,0.1,0.5870484709739685,0.0,0.0089285714285714,0.0,226.0,230.8571428571429,0.0100502512562814,0.5,1.0,0.2,1.0,0.0,0.0,49.46704721450806,1.0,0.2,0.5906131267547607,0.0,0.0080971659919028,0.0,247.0,242.8571428571429,0.0090497737556561,1.0,1.0,0.1333333333333333,1.0,0.0,,121.07157444953918,,,,,,1.0,,,,,,,,,0.0,51.19510316848755,1.0,0.2,0.5867547988891602,0.0,0.0068493150684931,0.0,286.0,271.1428571428572,0.0,1.0,1.0,0.2,0.0,0.0
18,Company_Documents,0.0,53.800429344177246,1.0,0.5,0.5981967449188232,0.0,0.0575539568345323,0.0,134.0,35.08,0.0620155038759689,1.0,1.0,0.3636363636363636,1.0,0.0,0.0,31.95104956626892,1.0,0.4,0.6100670099258423,0.0,0.0575539568345323,0.0,136.0,34.2,0.0629921259842519,1.0,1.0,0.4210526315789473,1.0,0.0,0.0,18.187941074371334,1.0,0.0,0.6325190663337708,0.0,0.1126760563380281,0.0,67.0,17.16,0.1212121212121212,0.5,1.0,0.1,1.0,0.0,0.0,26.15772271156311,1.0,0.0,0.8055343627929688,0.0,0.7272727272727273,0.0,10.0,2.04,0.7272727272727273,0.5,1.0,0.0,1.0,0.0
28,Company_Documents,,29.181788206100464,,,,,,1.0,,,,,,,,,0.0,24.972897052764893,0.0,0.1,0.5748317837715149,0.0,0.0,0.0,210.0,247.0,0.0,0.5,1.0,0.1836734693877551,0.0,0.0,0.0,133.65496969223022,0.0,0.0,0.5386471152305603,0.0,0.0,0.0,248.0,271.8,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,34.10546350479126,0.0,0.0,0.5614081621170044,0.0,0.0,0.0,128.0,156.8,0.0,0.5,1.0,0.0857142857142857,0.0,0.0
96,Marketing,0.0,33.50977683067322,1.0,0.2,0.7327189445495605,0.0,0.1470588235294117,0.0,61.0,13.090909090909092,0.135593220338983,0.5,1.0,0.0833333333333333,1.0,0.0,0.0,39.85607981681824,1.0,0.1,0.7447654008865356,0.0,0.1428571428571428,0.0,64.0,13.242424242424242,0.1290322580645161,0.5,1.0,0.0625,1.0,0.0,0.0,25.316169023513797,1.0,0.0,0.7870224714279175,0.0,0.2941176470588235,0.0,28.0,5.787878787878788,0.2857142857142857,0.5,1.0,0.0,1.0,0.0,0.0,33.634809494018555,1.0,0.1,0.7755745053291321,0.0,0.2564102564102564,0.0,33.0,6.727272727272728,0.2580645161290322,0.5,1.0,0.0,1.0,0.0
7,Company_Documents,0.0,50.619683027267456,1.0,0.4,0.6207509636878967,0.0,0.0222222222222222,0.0,88.0,94.5,0.0253164556962025,0.5,1.0,0.15,1.0,0.0,0.0,21.60233163833618,1.0,0.5,0.6006917357444763,0.0,0.0153846153846153,0.0,125.0,136.83333333333334,0.0169491525423728,0.5,1.0,0.1851851851851851,1.0,0.0,0.0,27.53929591178894,0.0,0.0,0.5985777378082275,0.0,0.0,0.0,13.0,13.166666666666666,0.0,0.5,1.0,0.0,0.0,0.0,0.0,17.105253219604492,0.0,0.1,0.629616916179657,0.0,0.0,0.0,13.0,13.166666666666666,0.0,0.5,1.0,0.0,0.0,0.0
31,Company_Documents,0.0,24.622965097427368,0.8181818181818182,0.1,0.7353250980377197,0.0,0.169811320754717,0.0,87.0,8.227272727272727,0.216867469879518,0.5,1.0,0.0,0.9,0.0,0.0,30.786509037017822,0.8181818181818182,0.1,0.6570047736167908,0.0,0.0789473684210526,0.0,182.0,17.803030303030305,0.0946745562130177,0.5,1.0,0.4166666666666667,0.8,0.0,0.0,96.37693333625792,0.9090909090909092,0.2,0.7317264080047607,0.0,0.1587301587301587,0.0,109.0,10.06060606060606,0.1666666666666666,0.5,1.0,0.2692307692307692,0.8,0.0,0.0,27.555832862854004,0.1818181818181818,0.0,0.7367085814476013,0.0,0.3076923076923077,0.0,1.0,0.0909090909090909,0.1818181818181818,0.5,1.0,0.0,0.1,0.0
89,Industry_Reports,0.0,32.34254860877991,0.0,0.1,0.5974538326263428,0.0,0.0,0.0,67.0,98.8,0.0,0.5,1.0,0.5,0.0,0.0,0.0,35.320242404937744,0.0,0.1,0.5854295492172241,0.0,0.0,0.0,78.0,106.2,0.0,0.5,1.0,0.4615384615384615,0.0,0.0,0.0,25.9492666721344,0.0,0.0,0.6113797426223755,0.0,0.0,0.0,35.0,43.6,0.0,0.5,1.0,0.2727272727272727,0.0,0.0,0.0,22.921066999435425,0.0,0.0,0.622012734413147,0.0,0.0,0.0,28.0,38.6,0.0,0.5,1.0,0.1428571428571428,0.0,0.0
48,Company_Documents,0.0,150.2746548652649,1.0,0.1,0.6570653915405273,0.0,0.05,0.0,199.0,49.2,0.053475935828877,0.5,1.0,0.4782608695652174,1.0,0.0,0.0,134.07541680336,1.0,0.1,0.6903912425041199,0.0,0.072992700729927,0.0,129.0,32.04,0.081967213114754,0.5,1.0,0.2083333333333333,1.0,0.0,0.0,259.5344281196594,1.0,1.0,0.6099268794059753,0.0,0.0214132762312633,0.0,479.0,114.48,0.0228310502283105,0.5,1.0,0.3888888888888889,1.0,0.0,0.0,36.52149391174317,0.8,0.1,0.7784460783004761,0.0,0.1333333333333333,0.0,61.0,13.28,0.1403508771929824,0.5,1.0,0.0,0.8,0.0
15,Company_Documents,,26.261404275894165,,,,,,1.0,,,,,,,,,0.0,26.37722682952881,1.0,0.1,0.6008932590484619,0.0,0.0465116279069767,0.0,115.0,57.23076923076923,0.0399999999999999,0.5,1.0,0.3157894736842105,1.0,0.0,0.0,16.589252710342407,1.0,0.0,0.7243706583976746,0.0,0.1463414634146341,0.0,32.0,15.615384615384617,0.1290322580645161,0.5,1.0,0.0,1.0,0.0,0.0,21.75896430015564,1.0,0.2,0.6696456670761108,0.0,0.0789473684210526,0.0,64.0,31.0,0.0677966101694915,0.5,1.0,0.25,1.0,0.0
36,Company_Documents,0.0,31.97300219535828,0.3333333333333333,0.1,0.6289737820625305,0.0,0.0341880341880341,0.0,109.0,26.51851851851852,0.1020408163265306,0.5,1.0,0.28,1.0,0.0,0.0,32.83215308189392,0.5,0.8,0.6062089204788208,0.0,0.0359281437125748,0.0,161.0,40.55555555555556,0.0422535211267605,0.5,1.0,0.1142857142857142,0.6,0.0,0.0,64.47534847259521,0.5,0.0,0.614387035369873,0.0,0.0363636363636363,0.0,160.0,38.5925925925926,0.0719424460431654,0.5,1.0,0.1851851851851851,1.0,0.0,0.0,30.943260192871094,0.5,0.7,0.621699333190918,0.0,0.0306122448979591,0.0,187.0,42.851851851851855,0.0649350649350649,0.5,1.0,0.1621621621621621,1.0,0.0
46,Company_Documents,0.0,30.660463333129883,1.0,0.1,0.7845361828804016,0.0,0.1833333333333333,0.0,109.0,10.59375,0.174757281553398,0.5,1.0,0.0588235294117647,1.0,0.0,0.0,24.305713415145878,1.0,0.1,0.7314475178718567,0.0,0.1195652173913043,0.0,175.0,16.59375,0.108433734939759,0.5,1.0,0.4166666666666667,1.0,0.0,0.0,81.25685477256775,1.0,0.0,0.8667296767234802,0.0,0.5238095238095238,0.0,31.0,2.984375,0.5142857142857142,0.5,1.0,1.0,1.0,0.0,0.0,25.26385927200317,1.0,0.1,0.8282445669174194,0.0,0.3013698630136986,0.0,62.0,5.65625,0.2857142857142857,0.5,1.0,0.0,1.0,0.0
39,Company_Documents,0.0,43.5310480594635,1.0,0.1,0.6816360354423523,0.0,0.2857142857142857,0.0,34.0,6.1,0.303030303030303,0.5,1.0,0.0,1.0,0.0,0.0,102.3969428539276,1.0,0.5,0.6192670464515686,0.0,0.0763358778625954,0.0,129.0,21.95,0.0806451612903225,0.5,1.0,0.4285714285714285,1.0,0.0,0.0,31.184627056121823,0.8,0.0,0.9142420291900636,0.0,0.8000000000000002,0.0,5.0,0.95,0.8000000000000002,0.5,1.0,0.0,0.8,0.0,0.0,40.0385160446167,1.0,0.1,0.751266360282898,0.0,0.3333333333333333,0.0,29.0,4.65,0.3571428571428571,0.5,1.0,0.0,1.0,0.0
72,Government_Consultations,0.0,37.62682271003723,0.9285714285714286,0.1,0.7685783505439758,0.0,0.6046511627906977,0.0,67.0,2.25974025974026,0.6506024096385543,0.5,1.0,0.0,0.9642857142857144,0.0,0.0,78.84041333198547,0.9285714285714286,0.1,0.7202519178390503,0.0,0.3611111111111111,0.0,123.0,4.103896103896104,0.3884892086330935,0.5,1.0,0.0666666666666666,0.9642857142857144,0.0,0.0,31.69141936302185,0.5357142857142857,0.0,0.7895289659500122,0.0,0.4109589041095889,0.0,55.0,1.6017316017316017,0.4444444444444444,0.5,1.0,0.0,0.5714285714285714,0.0,0.0,39.3813042640686,0.75,0.0,0.8527525663375854,0.0,0.6774193548387097,0.0,41.0,1.316017316017316,0.721311475409836,0.5,1.0,0.0,0.7857142857142857,0.0
84,Legal,0.0,47.49641704559326,0.6666666666666666,0.1,0.6319075226783752,0.0,0.0298507462686567,0.0,130.0,53.625,0.0353982300884955,0.0,1.0,0.3571428571428571,0.6666666666666666,0.0,0.0,53.26143908500672,0.6666666666666666,0.1,0.6048960089683533,0.0,0.0205128205128205,0.0,191.0,76.1875,0.024390243902439,0.5,1.0,0.2222222222222222,0.6666666666666666,0.0,0.0,23.14331293106079,0.6666666666666666,0.0,0.6943917274475098,0.0,0.0769230769230769,0.0,46.0,18.1875,0.0930232558139534,1.0,1.0,0.1,0.6666666666666666,0.0,0.0,24.33663964271545,0.6666666666666666,0.0,0.7248747944831848,0.0,0.16,0.0,22.0,8.125,0.1904761904761905,0.5,1.0,0.0,0.6666666666666666,0.0
67,Company_Documents,0.0,52.48781418800354,0.8571428571428571,0.1,0.6929652094841003,0.0,0.1714285714285714,0.0,115.0,11.833333333333334,0.1714285714285714,0.5,1.0,0.08,0.75,0.0,0.0,31.592870950698853,0.7142857142857143,0.1,0.7311135530471802,0.0,0.2531645569620253,0.0,65.0,6.7727272727272725,0.1818181818181818,0.5,1.0,0.3125,0.5,0.0,0.0,38.796918630599976,0.6428571428571429,0.0,0.8338727951049805,0.0,0.4090909090909091,0.0,27.0,2.303030303030303,0.3333333333333333,0.5,1.0,0.0,0.5,0.0,0.0,28.92426800727844,0.7142857142857143,0.1,0.732056736946106,0.0,0.1754385964912281,0.0,98.0,10.287878787878787,0.1212121212121212,0.5,1.0,0.2631578947368421,0.5,0.0
85,Legal,,30.211804151535038,,,,,,1.0,,,,,,,,,0.0,26.34667587280273,1.0,0.1,0.6913546323776245,0.0,0.0219780219780219,0.0,90.0,50.54545454545455,0.024390243902439,0.5,1.0,0.0,1.0,0.0,0.0,15.17102313041687,0.0,0.1,0.6467291116714478,0.0,0.0,0.0,60.0,33.54545454545455,0.0,0.5,1.0,0.0,0.0,0.0,0.0,21.413533210754395,1.0,0.1,0.6948351860046387,0.0,0.0294117647058823,0.0,67.0,39.0,0.032258064516129,0.5,1.0,0.0,1.0,0.0
1,Academia,0.0,35.05733919143677,0.875,0.3,0.7358617782592773,0.0,0.1999999999999999,0.0,62.0,8.036363636363637,0.1904761904761904,0.5,1.0,0.0833333333333333,0.8571428571428571,0.0,0.0,18.66916251182556,0.875,0.3,0.7505103945732117,0.0,0.2692307692307691,0.0,43.0,6.036363636363636,0.2553191489361702,0.5,1.0,0.125,0.8571428571428571,0.0,0.0,22.59628534317017,0.875,0.4,0.7490817904472351,0.0,0.2799999999999999,0.0,41.0,5.909090909090909,0.2727272727272727,0.5,1.0,0.1111111111111111,0.8571428571428571,0.0,0.0,26.619542598724365,0.875,0.3,0.7435473799705505,0.0,0.3043478260869565,0.0,37.0,4.890909090909091,0.3076923076923076,0.5,1.0,0.0,0.8571428571428571,0.0
29,Company_Documents,,29.12248134613037,,,,,,1.0,,,,,,,,,0.0,53.20863342285156,1.0,0.0,0.5608934760093689,0.0,0.0166666666666666,0.0,249.0,368.0,0.0094786729857819,0.5,1.0,0.1886792452830188,1.0,0.0,0.0,16.7594051361084,0.5,0.0,0.6069445013999939,0.0,0.0192307692307692,0.0,118.0,149.0,0.0,0.5,1.0,0.25,0.0,0.0,0.0,32.71950078010559,1.0,0.0,0.6097923517227173,0.0,0.0396039603960396,0.0,104.0,166.25,0.0227272727272727,0.5,1.0,0.1034482758620689,1.0,0.0
14,Company_Documents,,33.64602065086365,,,,,,1.0,,,,,,,,,0.0,111.85042786598206,1.0,0.2,0.6107174754142761,0.0,0.0392156862745098,0.0,139.0,86.54545454545455,0.03125,0.5,1.0,0.0,1.0,0.0,0.0,24.956353187561035,1.0,0.0,0.6813580393791199,0.0,0.0618556701030927,0.0,92.0,49.81818181818182,0.050632911392405,0.5,1.0,0.1428571428571428,1.0,0.0,0.0,26.1330144405365,1.0,0.0,0.8761730790138245,0.0,1.0,0.0,2.0,1.181818181818182,1.0,0.5,1.0,0.0,1.0,1.0
65,Company_Documents,0.0,30.055415153503414,0.7727272727272727,0.1,0.8073432445526123,0.0,0.3008849557522124,0.0,87.0,5.178217821782178,0.3404255319148936,0.5,1.0,0.5,0.8421052631578947,0.0,0.0,30.25172996520996,0.8181818181818182,0.0,0.8336997628211975,0.0,0.3243243243243243,0.0,86.0,4.891089108910891,0.3298969072164948,0.5,1.0,0.0714285714285714,0.8421052631578947,0.0,,101.19610953330994,,,,,,1.0,,,,,,,,,0.0,24.49440312385559,0.7272727272727273,0.2,0.8740516304969788,0.0,0.3265306122448979,0.0,70.0,4.178217821782178,0.3950617283950617,0.5,1.0,0.25,0.8421052631578947,0.0
12,Company_Documents,,29.99668312072754,,,,,,1.0,,,,,,,,,0.0,31.88608717918396,0.75,0.0,0.7872409820556641,0.0,0.309278350515464,0.0,73.0,5.516483516483516,0.358974358974359,0.5,1.0,0.2307692307692307,0.875,0.0,0.0,24.08832693099976,0.55,0.0,0.8564708828926086,0.0,0.3859649122807017,0.0,34.0,2.4615384615384617,0.3478260869565218,0.5,1.0,0.0,0.5,0.0,0.0,20.533172607421875,0.55,0.0,0.8697808980941772,0.0,0.4489795918367347,0.0,27.0,1.835164835164835,0.4102564102564102,0.5,1.0,0.0,0.5,0.0
49,Company_Documents,0.0,67.9971559047699,0.4117647058823529,0.1,0.7261138558387756,0.0,0.1261261261261261,0.0,99.0,4.992,0.24,0.5,1.0,0.2,0.75,0.0,0.0,64.68711113929749,0.5882352941176471,0.1,0.7311387062072754,0.0,0.0884955752212389,0.0,215.0,11.464,0.1516587677725118,0.5,1.0,0.25,1.0,0.0,0.0,21.56416654586792,0.4117647058823529,0.0,0.7798722386360168,0.0,0.2692307692307692,0.0,38.0,1.84,0.2978723404255319,0.5,1.0,0.3636363636363636,0.4375,0.0,0.0,31.91879963874817,0.5882352941176471,0.1,0.7954471707344055,0.0,0.2469135802469136,0.0,71.0,3.36,0.3835616438356165,0.5,1.0,0.2222222222222222,0.875,0.0
4,Academia,0.0,46.11463952064514,1.0,0.2,0.7028669118881226,0.0,0.0571428571428571,0.0,68.0,33.285714285714285,0.0615384615384615,0.5,1.0,0.05,1.0,0.0,0.0,25.89794230461121,1.0,0.1,0.7051726579666138,0.0,0.0727272727272727,0.0,50.0,25.214285714285715,0.0851063829787234,0.5,1.0,0.0909090909090909,1.0,0.0,0.0,27.6806423664093,1.0,0.0,0.7283172011375427,0.0,0.097560975609756,0.0,39.0,17.428571428571427,0.1081081081081081,0.5,1.0,0.0,1.0,0.0,0.0,22.17967939376831,1.0,0.0,0.7367780208587646,0.0,0.1052631578947368,0.0,36.0,15.785714285714286,0.1176470588235294,0.5,1.0,0.1666666666666666,1.0,0.0
80,Legal,,30.629239797592163,,,,,,1.0,,,,,,,,,0.0,21.70608282089233,0.7857142857142857,0.2,0.7388700842857361,0.0,0.1047619047619047,0.0,194.0,17.305555555555557,0.1016949152542372,0.5,1.0,0.2105263157894736,0.75,0.0,0.0,62.167518615722656,0.7142857142857143,0.2,0.7785528898239136,0.0,0.1183431952662721,0.0,151.0,12.708333333333334,0.1111111111111111,0.5,1.0,0.1538461538461538,0.6666666666666666,0.0,0.0,34.477153062820435,0.7857142857142857,0.2,0.73744797706604,0.0,0.0982142857142857,0.0,205.0,17.166666666666668,0.0947368421052631,0.5,1.0,0.2857142857142857,0.75,0.0
98,Marketing,0.0,89.13848352432251,0.9,0.1,0.7207997441291809,0.0,0.075,0.0,228.0,21.17105263157895,0.0747663551401869,0.5,1.0,0.0571428571428571,0.8888888888888888,0.0,0.0,56.56856417655945,0.9,0.2,0.7505895495414734,0.0,0.1374045801526717,0.0,120.0,10.947368421052632,0.1454545454545454,1.0,1.0,0.0588235294117647,0.8888888888888888,0.0,0.0,29.419129848480225,0.9,0.0,0.8144333362579346,0.0,0.3461538461538461,0.0,40.0,4.078947368421052,0.3555555555555555,0.5,1.0,0.0,0.8888888888888888,0.0,0.0,40.49403977394104,0.9,0.1,0.8122456073760986,0.0,0.3333333333333333,0.0,42.0,4.302631578947368,0.3478260869565217,0.5,1.0,0.0,0.8888888888888888,0.0
24,Company_Documents,0.0,68.26349425315857,1.0,0.8,0.5533192753791809,0.0,0.0168067226890756,0.0,229.0,132.16666666666666,0.0098522167487684,0.5,1.0,0.2040816326530612,0.5,0.0,0.0,29.50402569770813,1.0,0.1,0.5623676180839539,0.0,0.0239520958083832,0.0,163.0,94.5,0.0150375939849624,0.5,1.0,0.1212121212121212,0.5,0.0,0.0,20.478482961654663,1.0,0.5,0.5906153321266174,0.0,0.0236686390532544,0.0,176.0,99.0,0.0142857142857142,0.5,1.0,0.1666666666666666,0.5,0.0,0.0,32.49513864517212,1.0,0.2,0.6162421107292175,0.0,0.03125,0.0,120.0,67.66666666666667,0.0196078431372549,0.5,1.0,0.0869565217391304,0.5,0.0
32,Company_Documents,,30.45731520652771,,,,,,1.0,,,,,,,,,0.0,38.2467360496521,0.9090909090909092,0.1,0.7280692458152771,0.0,0.119047619047619,0.0,146.0,14.129032258064516,0.1398601398601398,0.5,1.0,0.2142857142857142,1.0,0.0,0.0,31.71799612045288,0.8181818181818182,0.0,0.775705873966217,0.0,0.1666666666666666,0.0,93.0,8.17741935483871,0.2,0.5,1.0,0.3333333333333333,0.9,0.0,0.0,26.29681611061096,0.8181818181818182,0.0,0.8354427814483643,0.0,0.3157894736842105,0.0,40.0,3.8225806451612905,0.4347826086956522,0.5,1.0,0.0,1.0,0.0
21,Company_Documents,0.0,36.83565616607666,0.5,0.1,0.5829965472221375,0.0,0.032258064516129,0.0,52.0,98.0,0.0,0.5,1.0,0.0555555555555555,0.0,0.0,0.0,23.194923877716064,1.0,0.1,0.5986196398735046,0.0,0.0373831775700934,0.0,95.0,162.75,0.0,1.0,1.0,0.238095238095238,0.0,0.0,0.0,28.075833082199097,0.5,0.0,0.6293904185295105,0.0,0.2,0.0,7.0,11.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,26.412426948547363,0.5,0.1,0.6045373678207397,0.0,0.0294117647058823,0.0,61.0,107.5,0.0,0.5,1.0,0.125,0.0,0.0
3,Academia,0.0,34.195679664611816,1.0,0.2,0.6703118085861206,0.0,0.037037037037037,0.0,154.0,52.333333333333336,0.0275862068965517,1.0,1.0,0.0555555555555555,1.0,0.0,0.0,21.414937019348145,1.0,0.2,0.6389523148536682,0.0,0.0289855072463768,0.0,193.0,67.61904761904762,0.0224719101123595,0.5,1.0,0.074074074074074,1.0,0.0,0.0,20.32818007469177,1.0,0.7,0.6759797930717468,0.0,0.0324324324324324,0.0,169.0,58.0,0.0246913580246913,0.5,1.0,0.0625,1.0,0.0,0.0,26.592537879943848,1.0,0.2,0.6975382566452026,0.0,0.05,0.0,113.0,38.57142857142857,0.0373831775700934,0.5,1.0,0.0625,1.0,0.0
6,Company_Documents,,37.2755389213562,,,,,,1.0,,,,,,,,,0.0,35.60114574432373,0.0,0.2,0.5838472843170166,0.0,0.0,0.0,101.0,106.57142857142856,0.0,0.5,1.0,0.25,0.0,0.0,0.0,24.490805625915527,0.0,0.2,0.5794262886047363,0.0,0.0,0.0,86.0,93.0,0.0253164556962025,0.5,1.0,0.2083333333333333,1.0,0.0,0.0,21.51445245742798,0.0,0.1,0.5893121957778931,0.0,0.0,0.0,90.0,84.14285714285714,0.0,0.5,1.0,0.217391304347826,0.0,0.0
99,Marketing,0.0,29.37053203582764,0.6923076923076923,0.3,0.8441954255104065,0.0,0.3272727272727272,0.0,40.0,3.168421052631579,0.4489795918367347,1.0,1.0,0.0,1.0,0.0,0.0,30.529028177261356,0.6923076923076923,0.3,0.776244044303894,0.0,0.109090909090909,0.0,150.0,10.905263157894735,0.1560283687943262,1.0,1.0,0.1304347826086956,1.0,0.0,0.0,39.03399395942688,0.4615384615384615,0.2,0.7897308468818665,0.0,0.2068965517241379,0.0,43.0,3.1052631578947367,0.1999999999999999,0.5,1.0,0.0,0.4545454545454545,0.0,0.0,37.1702253818512,1.0,0.3,0.8332176804542542,0.0,0.4126984126984127,0.0,49.0,3.526315789473684,0.3859649122807018,0.5,1.0,0.0,1.0,0.0
33,Company_Documents,0.0,32.13098335266113,1.0,0.1,0.6516416668891907,0.0,0.0439560439560439,0.0,91.0,33.375,0.050632911392405,0.5,1.0,0.1052631578947368,1.0,0.0,0.0,30.7619686126709,1.0,0.1,0.5823178291320801,0.0,0.0188679245283018,0.0,214.0,89.125,0.0199004975124378,0.5,1.0,0.6333333333333333,1.0,0.0,0.0,21.654051780700684,1.0,0.0,0.7648510336875916,0.0,0.1904761904761905,0.0,19.0,7.75,0.2222222222222222,0.5,1.0,0.0,1.0,0.0,0.0,33.458290338516235,1.0,0.1,0.756399929523468,0.0,0.1538461538461538,0.0,24.0,9.625,0.1818181818181818,0.5,1.0,0.0,1.0,0.0
37,Company_Documents,0.0,22.73319959640503,0.7727272727272727,0.7,0.7317264676094055,0.0,0.430379746835443,0.0,50.0,2.8813559322033897,0.3692307692307692,0.5,1.0,0.0416666666666666,0.7058823529411765,0.0,0.0,21.77304983139038,0.7727272727272727,0.7,0.7288201451301575,0.0,0.3953488372093023,0.0,56.0,3.305084745762712,0.3428571428571428,0.5,1.0,0.074074074074074,0.7058823529411765,0.0,0.0,33.67159986495972,0.6818181818181818,0.6,0.7444553375244141,0.0,0.4166666666666667,0.0,43.0,2.330508474576271,0.4067796610169491,0.5,1.0,0.0,0.7058823529411765,0.0,0.0,30.001900911331177,0.6818181818181818,0.7,0.731224536895752,0.0,0.3797468354430379,0.0,50.0,2.864406779661017,0.3692307692307692,0.5,1.0,0.0,0.7058823529411765,0.0
